Lead 1,Lead 2,Lead 3,Lead 4,Lead 5,Lead 6,Lead 7,Lead 8
-20,-10,0,1,-63,-29,-81,-22
-20,-9,0,1,-64,-29,-81,-23
-20,-9,0,1,-63,-29,-81,-23
-21,-9,1,1,-64,-29,-81,-23
-22,-8,1,1,-65,-28,-81,-23
-20,-9,0,1,-64,-29,-81,-23
-20,-9,0,1,-63,-29,-81,-22
-20,-10,0,1,-63,-28,-80,-22
-19,-10,0,0,-64,-29,-81,-23
-18,-10,0,1,-62,-29,-81,-22
-19,-10,0,1,-63,-29,-80,-23
-20,-9,0,1,-64,-29,-81,-23
-20,-9,0,1,-64,-29,-81,-23
-21,-8,1,1,-63,-29,-80,-23
-21,-8,1,1,-64,-28,-80,-23
-20,-9,0,0,-64,-29,-81,-23
-20,-9,0,1,-63,-28,-80,-22
-20,-9,0,1,-63,-28,-80,-22
-19,-10,0,1,-63,-29,-80,-22
-18,-11,0,0,-62,-29,-80,-22
-19,-10,0,1,-63,-28,-80,-22
-20,-9,0,1,-63,-29,-80,-23
-20,-9,0,1,-63,-29,-81,-23
-21,-8,0,1,-63,-29,-80,-22
-21,-8,1,2,-64,-28,-80,-23
-20,-9,0,1,-63,-29,-80,-23
-20,-9,0,1,-62,-28,-80,-22
-19,-9,1,2,-62,-28,-79,-22
-18,-10,0,1,-63,-29,-80,-23
-18,-11,0,1,-62,-29,-80,-22
-19,-10,0,1,-62,-28,-79,-22
-20,-9,0,1,-62,-29,-80,-22
-20,-9,0,1,-63,-29,-80,-23
-20,-9,1,1,-63,-28,-80,-23
-21,-7,1,2,-63,-28,-79,-23
-20,-9,0,1,-63,-28,-80,-23
-19,-9,0,1,-62,-28,-79,-22
-19,-9,0,1,-62,-28,-79,-22
-19,-9,0,1,-62,-28,-80,-22
-18,-10,0,1,-61,-28,-79,-22
-19,-9,0,1,-61,-28,-79,-22
-19,-9,0,1,-62,-28,-80,-23
-20,-9,0,1,-63,-29,-80,-23
-20,-8,1,1,-62,-28,-79,-22
-21,-7,1,2,-63,-27,-79,-22
-20,-9,0,1,-63,-28,-79,-23
-19,-9,0,1,-62,-28,-79,-22
-19,-9,1,1,-62,-27,-78,-21
-19,-9,0,1,-62,-28,-79,-22
-18,-10,0,0,-61,-28,-79,-22
-19,-9,0,1,-61,-28,-79,-21
-20,-9,0,1,-62,-28,-79,-22
-20,-9,0,1,-61,-28,-79,-23
-20,-8,0,1,-62,-28,-79,-22
-21,-8,1,2,-62,-27,-78,-22
-20,-9,0,1,-62,-28,-79,-23
-19,-9,0,1,-61,-28,-78,-22
-19,-9,0,1,-62,-28,-78,-22
-18,-9,0,1,-62,-28,-78,-22
-17,-10,0,0,-61,-28,-78,-22
-18,-9,0,1,-61,-27,-78,-21
-19,-9,0,1,-61,-28,-78,-22
-19,-9,0,1,-61,-28,-79,-22
-20,-8,0,1,-61,-28,-78,-22
-21,-8,1,2,-61,-27,-78,-22
-20,-9,0,1,-62,-28,-79,-23
-19,-9,0,1,-61,-28,-78,-22
-19,-9,0,1,-61,-27,-78,-21
-18,-9,0,1,-61,-28,-78,-22
-17,-10,0,1,-60,-28,-78,-21
-18,-9,0,1,-61,-28,-78,-21
-19,-9,0,1,-62,-28,-78,-22
-20,-9,0,1,-61,-28,-78,-22
-20,-8,0,1,-61,-27,-78,-22
-20,-7,1,2,-61,-27,-77,-22
-20,-8,0,1,-62,-28,-78,-23
-19,-9,0,1,-61,-28,-77,-21
-19,-9,0,1,-60,-27,-77,-21
-18,-9,0,1,-61,-27,-78,-22
-17,-11,0,0,-60,-28,-78,-21
-19,-10,0,1,-60,-27,-77,-21
-19,-9,0,1,-61,-27,-78,-22
-19,-9,0,1,-61,-28,-78,-22
-20,-8,0,1,-61,-27,-78,-22
-20,-7,1,1,-61,-27,-77,-22
-20,-8,0,1,-61,-28,-77,-22
-19,-9,0,1,-60,-27,-77,-21
-19,-9,1,1,-60,-27,-77,-21
-18,-9,0,1,-60,-28,-77,-21
-18,-10,0,0,-59,-28,-77,-21
-18,-9,0,1,-59,-27,-76,-21
-19,-9,0,1,-60,-28,-77,-22
-19,-8,0,1,-61,-28,-77,-23
-19,-9,1,1,-60,-27,-77,-22
-20,-7,1,1,-61,-27,-77,-22
-19,-8,0,0,-61,-28,-77,-22
-19,-9,0,1,-60,-27,-77,-21
-18,-9,0,1,-60,-27,-76,-21
-18,-9,0,0,-61,-28,-77,-21
-17,-10,0,0,-59,-28,-77,-21
-18,-9,0,1,-59,-27,-76,-21
-18,-9,0,1,-60,-28,-77,-21
-19,-9,0,0,-60,-28,-77,-22
-19,-8,0,1,-60,-27,-76,-22
-20,-7,1,2,-60,-26,-76,-21
-20,-8,0,1,-61,-27,-77,-22
-18,-9,0,1,-60,-27,-76,-21
-18,-9,0,1,-59,-26,-75,-21
-18,-10,0,0,-60,-27,-76,-21
-17,-10,0,0,-59,-28,-76,-21
-18,-10,0,1,-59,-27,-75,-21
-18,-9,0,1,-59,-27,-76,-21
-18,-9,0,0,-60,-27,-76,-22
-19,-8,0,1,-59,-27,-76,-21
-20,-7,1,1,-59,-26,-75,-21
-19,-8,0,1,-60,-27,-76,-22
-18,-9,0,1,-59,-27,-76,-21
-18,-9,0,1,-59,-27,-76,-21
-18,-9,0,1,-59,-27,-76,-21
-17,-10,0,0,-59,-28,-76,-21
-18,-9,0,1,-59,-27,-75,-21
-18,-9,0,1,-60,-27,-75,-21
-19,-8,0,1,-60,-27,-76,-22
-19,-9,0,1,-59,-27,-75,-21
-20,-8,1,2,-60,-26,-75,-21
-19,-8,0,1,-60,-27,-76,-22
-19,-8,0,1,-59,-27,-75,-21
-19,-8,1,1,-58,-26,-74,-21
-18,-9,0,0,-59,-27,-75,-21
-17,-10,0,0,-58,-27,-75,-21
-18,-9,0,1,-58,-27,-75,-21
-19,-8,0,1,-59,-27,-75,-21
-18,-9,0,1,-59,-27,-76,-21
-19,-8,0,1,-59,-27,-75,-22
-20,-7,2,2,-59,-26,-74,-21
-19,-8,0,1,-59,-27,-75,-22
-18,-8,0,1,-58,-26,-74,-21
-18,-9,0,1,-58,-26,-74,-20
-17,-8,2,1,-58,-25,-73,-20
-13,-7,5,1,-55,-21,-70,-17
-12,-6,8,2,-53,-18,-67,-15
-11,-4,10,3,-53,-16,-66,-14
-9,-5,14,4,-51,-13,-63,-12
-5,-6,18,5,-48,-9,-59,-9
-3,-5,22,6,-46,-5,-56,-6
-1,-5,24,6,-46,-4,-55,-5
1,-6,27,6,-43,0,-52,-1
3,-7,28,7,-41,0,-50,0
3,-5,29,7,-41,1,-49,0
5,-5,29,6,-41,2,-49,0
6,-5,31,7,-39,4,-47,1
6,-5,32,7,-39,4,-47,1
6,-6,32,7,-39,4,-47,1
5,-6,32,7,-39,4,-47,1
4,-4,33,8,-39,5,-46,1
5,-5,32,7,-40,4,-47,1
6,-9,30,6,-39,3,-48,1
6,-10,29,6,-39,2,-48,1
6,-11,28,6,-40,2,-49,0
7,-11,28,6,-39,2,-49,1
5,-9,27,7,-40,1,-49,0
3,-8,27,6,-41,0,-50,-1
2,-8,27,6,-42,0,-50,-1
2,-8,27,6,-41,0,-51,-1
0,-7,25,6,-43,-2,-52,-3
0,-9,23,5,-44,-4,-54,-4
0,-10,22,5,-44,-4,-54,-4
-1,-11,20,5,-45,-6,-56,-5
-2,-11,18,5,-46,-8,-57,-6
-2,-11,16,3,-46,-10,-59,-8
-4,-10,15,4,-47,-11,-60,-8
-7,-10,13,3,-49,-14,-62,-11
-8,-9,11,3,-50,-15,-63,-12
-10,-7,10,3,-51,-16,-64,-13
-12,-6,10,3,-52,-17,-65,-14
-14,-8,6,2,-55,-20,-68,-17
-15,-7,4,2,-55,-22,-69,-18
-16,-7,3,2,-55,-23,-70,-18
-17,-9,0,1,-57,-26,-73,-20
-16,-10,0,0,-57,-27,-73,-20
-17,-9,0,1,-56,-26,-73,-20
-18,-8,0,1,-57,-26,-73,-20
-18,-8,0,0,-58,-27,-74,-21
-19,-8,0,0,-58,-27,-74,-21
-20,-7,1,2,-58,-25,-72,-21
-19,-8,0,1,-58,-26,-73,-21
-18,-9,0,1,-57,-26,-73,-21
-18,-8,0,1,-57,-25,-72,-20
-18,-8,0,1,-57,-26,-73,-20
-17,-10,0,0,-56,-27,-73,-20
-17,-9,0,1,-56,-26,-73,-20
-18,-8,0,1,-57,-26,-73,-21
-18,-8,0,0,-57,-27,-73,-21
-18,-8,0,0,-57,-26,-73,-21
-19,-7,1,1,-57,-26,-72,-20
-19,-8,0,1,-58,-26,-73,-21
-18,-8,0,1,-57,-26,-73,-20
-18,-8,0,1,-56,-25,-72,-20
-18,-8,0,0,-57,-26,-72,-20
-16,-9,0,0,-56,-27,-73,-20
-17,-9,0,0,-55,-26,-72,-20
-18,-8,0,1,-56,-26,-72,-21
-18,-8,0,0,-56,-26,-73,-21
-18,-8,0,0,-57,-27,-73,-21
-19,-7,0,1,-57,-26,-72,-21
-19,-7,0,0,-57,-26,-72,-21
-17,-8,0,0,-56,-26,-72,-20
-18,-8,0,1,-56,-25,-71,-20
-18,-8,0,1,-56,-26,-72,-21
-17,-10,0,0,-56,-26,-72,-20
-17,-9,0,1,-55,-25,-71,-20
-18,-8,0,1,-56,-25,-72,-20
-18,-8,0,0,-56,-26,-72,-21
-18,-8,0,1,-56,-26,-72,-21
-21,-7,3,2,-57,-28,-73,-22
-26,-10,10,3,-62,-36,-81,-29
-30,-14,17,5,-66,-43,-87,-33
-35,-16,25,7,-69,-50,-92,-36
-39,-15,29,8,-72,-54,-96,-40
-37,-9,23,5,-70,-50,-93,-38
-32,-1,13,2,-65,-39,-83,-31
-22,12,-6,-3,-57,-19,-67,-19
-4,37,-41,-13,-43,14,-40,1
18,62,-81,-23,-24,54,-7,27
42,85,-122,-33,-4,96,28,55
68,106,-165,-45,15,137,62,82
95,127,-208,-57,36,179,97,110
120,149,-250,-67,57,221,132,138
146,168,-292,-78,76,261,165,164
174,182,-331,-88,96,299,197,191
199,188,-363,-95,116,332,225,214
219,187,-389,-100,131,357,247,233
235,190,-409,-104,143,377,264,247
246,193,-424,-107,150,391,276,258
251,189,-427,-107,154,396,281,262
253,177,-425,-106,154,392,279,261
251,167,-417,-102,152,384,272,257
243,159,-401,-98,146,370,261,248
232,149,-383,-94,137,351,246,235
219,134,-360,-88,126,327,226,220
201,115,-328,-79,113,297,201,201
179,95,-290,-69,95,260,171,176
154,74,-250,-58,75,220,137,149
-2,-54,-3,1,-47,-31,-71,-16
-29,-78,3,0,-70,-78,-110,-47
-56,-93,3,1,-89,-116,-143,-74
-74,-81,4,1,-101,-131,-156,-87
-79,-64,4,1,-103,-127,-154,-87
-69,-54,4,1,-95,-110,-140,-76
-56,-39,5,2,-84,-86,-120,-60
-42,-28,5,2,-74,-64,-102,-46
-30,-20,4,2,-64,-45,-86,-33
-21,-12,4,2,-57,-31,-74,-24
-19,-10,4,1,-57,-29,-73,-22
-18,-11,3,1,-56,-29,-73,-22
-18,-11,3,2,-55,-29,-72,-22
-19,-10,4,2,-56,-29,-73,-22
-20,-9,4,1,-57,-29,-73,-23
-20,-10,4,1,-56,-29,-73,-22
-21,-9,5,2,-56,-28,-72,-22
-20,-9,4,2,-57,-29,-73,-23
-20,-9,4,1,-57,-29,-73,-23
-19,-10,4,2,-56,-28,-72,-22
-20,-10,4,1,-56,-28,-72,-22
-18,-10,3,1,-56,-29,-73,-22
-19,-10,3,1,-56,-29,-73,-22
-19,-10,4,2,-56,-29,-72,-22
-20,-10,4,1,-57,-29,-73,-23
-20,-9,4,2,-56,-29,-73,-22
-21,-8,5,2,-56,-28,-72,-22
-21,-9,5,2,-56,-28,-72,-23
-19,-9,4,1,-56,-28,-72,-22
-19,-10,4,2,-55,-28,-71,-21
-19,-10,4,2,-56,-29,-72,-22
-18,-11,3,1,-56,-29,-72,-22
-18,-11,3,2,-54,-29,-71,-22
-19,-10,4,2,-55,-29,-72,-22
-20,-9,3,1,-56,-29,-72,-23
-20,-9,4,1,-56,-29,-72,-23
-21,-9,5,2,-56,-28,-71,-22
-20,-9,4,2,-57,-28,-72,-23
-19,-9,4,1,-56,-29,-72,-22
-19,-10,4,2,-55,-28,-71,-21
-19,-10,4,2,-55,-28,-71,-21
-18,-11,3,1,-55,-28,-72,-22
-18,-10,3,1,-54,-28,-72,-22
-19,-9,4,2,-55,-28,-71,-22
-20,-9,4,1,-55,-29,-72,-22
-20,-9,4,1,-56,-28,-71,-22
-21,-8,5,2,-56,-28,-71,-22
-21,-8,4,1,-57,-28,-71,-22
-19,-9,3,1,-56,-28,-72,-22
-19,-9,5,2,-54,-27,-70,-20
-17,-8,7,3,-53,-24,-68,-19
-15,-9,7,2,-53,-24,-67,-19
-15,-9,9,3,-51,-23,-66,-17
-14,-6,12,4,-50,-20,-64,-16
-13,-6,13,3,-50,-19,-63,-16
-12,-8,14,3,-49,-18,-62,-15
-12,-7,15,4,-49,-17,-61,-14
-12,-8,15,4,-50,-17,-62,-15
-10,-8,16,4,-48,-17,-61,-13
-9,-7,18,5,-46,-14,-58,-11
-8,-7,18,5,-47,-13,-58,-11
-7,-7,18,4,-46,-14,-58,-11
-6,-9,19,5,-44,-12,-57,-10
-5,-9,21,5,-44,-11,-56,-9
-5,-7,21,5,-44,-10,-56,-9
-5,-5,23,6,-44,-9,-55,-9
-5,-5,25,7,-43,-7,-53,-7
-4,-6,25,6,-43,-7,-53,-7
-3,-7,25,6,-42,-7,-52,-7
-1,-6,28,7,-40,-4,-50,-4
1,-5,31,7,-39,0,-46,-2
5,-4,34,8,-37,2,-44,0
7,-2,39,9,-34,7,-40,3
8,0,42,10,-33,9,-38,5
9,0,45,10,-32,11,-36,6
12,2,49,11,-30,15,-33,8
13,5,55,13,-28,21,-28,12
16,7,58,14,-26,25,-25,14
20,7,62,15,-23,29,-21,17
23,7,65,16,-20,32,-18,20
27,6,69,16,-19,35,-15,22
30,8,72,17,-16,39,-12,25
33,9,77,18,-13,44,-8,29
35,12,82,20,-12,49,-4,32
38,14,86,20,-10,52,-1,33
40,13,89,21,-8,55,0,36
42,14,93,23,-6,59,4,39
43,15,95,23,-6,60,5,40
46,16,97,23,-4,62,7,41
47,15,98,23,-3,64,9,43
49,13,99,23,-2,66,10,44
51,12,98,22,-1,65,10,44
51,12,99,23,0,66,11,45
52,14,103,25,0,69,13,47
52,15,103,24,0,69,14,47
52,15,104,24,0,69,13,46
50,15,104,25,0,69,13,46
48,14,101,24,-2,67,11,44
48,12,98,23,-2,65,10,44
48,10,97,23,-1,64,9,43
47,9,94,22,-3,61,7,41
46,7,91,20,-4,58,4,40
45,6,89,20,-4,56,3,39
43,6,87,20,-6,55,2,37
41,5,84,19,-8,52,0,35
39,2,82,18,-9,48,-3,33
36,3,79,18,-10,46,-5,31
33,4,76,17,-13,43,-8,28
32,0,72,16,-15,39,-11,26
31,-2,68,15,-15,36,-13,25
29,-5,64,14,-18,31,-16,22
28,-9,59,12,-19,27,-20,20
26,-12,56,11,-19,24,-22,18
22,-13,53,10,-22,20,-26,15
19,-12,49,9,-25,16,-29,12
16,-10,47,9,-26,14,-32,10
13,-8,45,10,-28,12,-33,8
11,-9,42,9,-30,9,-35,6
10,-11,39,8,-31,7,-37,5
9,-12,37,8,-31,5,-39,4
8,-11,36,8,-32,4,-40,3
7,-12,32,6,-34,1,-43,0
6,-13,30,6,-35,0,-44,0
3,-10,30,7,-36,-1,-45,-1
1,-11,27,5,-38,-4,-48,-3
0,-11,24,5,-39,-6,-50,-5
-2,-9,25,6,-39,-6,-50,-5
-4,-8,23,5,-41,-8,-51,-7
-4,-10,20,4,-42,-10,-53,-8
-5,-10,19,5,-42,-11,-54,-9
-6,-10,18,4,-43,-13,-55,-9
-6,-13,15,3,-44,-15,-56,-10
-7,-13,13,3,-44,-17,-58,-12
-9,-11,13,3,-45,-17,-58,-13
-12,-9,12,3,-47,-19,-60,-15
-14,-10,8,2,-49,-22,-63,-18
-16,-9,8,2,-50,-23,-64,-18
-18,-7,7,2,-52,-24,-65,-20
-18,-7,6,2,-51,-25,-66,-20
-17,-7,6,2,-51,-25,-65,-19
-18,-8,5,2,-51,-25,-66,-19
-19,-9,1,1,-52,-28,-69,-21
-19,-11,0,0,-53,-29,-69,-22
-20,-10,1,1,-53,-29,-69,-22
-20,-9,1,1,-54,-29,-70,-23
-20,-10,1,1,-53,-29,-69,-23
-21,-9,2,1,-53,-29,-69,-22
-22,-8,2,1,-55,-29,-69,-23
-21,-9,1,1,-54,-29,-70,-23
-20,-10,1,1,-53,-29,-69,-22
-20,-10,1,1,-53,-29,-69,-22
-19,-10,0,0,-53,-29,-69,-22
-18,-11,0,0,-52,-29,-69,-22
-20,-10,1,1,-52,-29,-68,-22
-20,-9,1,1,-53,-29,-69,-23
-20,-9,1,1,-54,-29,-69,-23
-21,-9,2,2,-53,-28,-68,-22
-21,-8,2,2,-53,-28,-68,-22
-20,-9,1,1,-53,-29,-69,-23
-20,-10,1,1,-53,-29,-68,-22
-20,-10,1,1,-53,-29,-68,-22
-19,-10,0,0,-53,-29,-69,-22
-18,-11,0,0,-52,-29,-68,-21
-19,-10,1,1,-52,-28,-68,-22
-20,-9,1,1,-53,-29,-68,-22
-20,-9,1,1,-53,-29,-68,-22
-21,-8,2,2,-52,-28,-68,-22
-21,-8,1,2,-53,-28,-68,-22
-20,-9,1,1,-53,-29,-68,-23
-20,-9,1,1,-52,-28,-68,-22
-20,-9,1,1,-52,-28,-68,-21
-19,-10,0,1,-52,-29,-68,-22
-18,-10,0,1,-52,-29,-68,-22
-19,-9,1,1,-52,-28,-68,-21
-19,-9,1,1,-52,-28,-68,-22
-20,-9,1,1,-52,-29,-68,-22
-21,-9,2,1,-52,-28,-68,-22
-21,-8,2,1,-53,-28,-67,-22
-20,-9,1,1,-53,-29,-68,-23
-20,-9,1,1,-52,-28,-67,-21
-19,-9,1,1,-52,-28,-67,-22
-19,-9,0,0,-52,-29,-68,-22
-18,-11,0,0,-51,-29,-67,-21
-19,-9,1,1,-51,-28,-67,-21
-20,-9,1,0,-52,-29,-68,-22
-20,-9,1,0,-53,-29,-68,-22
-20,-8,2,1,-52,-28,-67,-22
-21,-8,2,1,-53,-28,-67,-22
-20,-9,1,1,-53,-29,-68,-23
-20,-9,1,1,-52,-28,-67,-22
-20,-9,1,1,-52,-28,-67,-22
-19,-10,0,0,-52,-28,-67,-22
-18,-11,0,0,-51,-29,-67,-22
-19,-10,1,1,-51,-29,-67,-21
-20,-9,1,1,-52,-29,-67,-22
-20,-9,1,0,-52,-29,-67,-22
-20,-9,1,1,-52,-28,-67,-22
-21,-8,2,1,-53,-28,-67,-22
-19,-9,1,0,-53,-29,-67,-22
-19,-9,1,1,-52,-28,-67,-21
-19,-9,1,1,-52,-28,-66,-21
-19,-9,0,0,-52,-28,-67,-21
-18,-10,0,0,-51,-29,-67,-21
-19,-10,1,1,-51,-28,-66,-21
-20,-9,1,1,-51,-28,-66,-22
-19,-9,1,0,-52,-28,-66,-22
-20,-9,2,1,-51,-28,-66,-22
-21,-7,2,1,-52,-27,-66,-22
-20,-8,1,0,-52,-28,-67,-22
-19,-9,1,1,-52,-28,-66,-21
-19,-9,1,1,-52,-27,-66,-21
-18,-10,1,1,-51,-28,-66,-21
-18,-10,0,0,-50,-28,-67,-21
-19,-9,1,1,-50,-28,-66,-21
-19,-9,1,1,-51,-28,-67,-22
-19,-9,0,0,-51,-28,-67,-22
-20,-8,1,1,-51,-28,-66,-22
-21,-8,2,1,-51,-27,-66,-22
-20,-8,1,1,-51,-28,-66,-22
-19,-9,1,1,-51,-27,-65,-21
-19,-9,1,1,-50,-27,-65,-21
-18,-10,0,1,-51,-28,-66,-21
-17,-11,0,0,-50,-29,-66,-21
-19,-9,1,1,-51,-27,-65,-21
-20,-9,1,1,-51,-28,-66,-21
-19,-9,0,1,-51,-28,-66,-22
-20,-8,1,1,-51,-27,-66,-22
-21,-7,2,1,-52,-27,-65,-22
-20,-8,1,1,-52,-27,-66,-22
-19,-9,1,1,-50,-27,-65,-21
-19,-9,1,1,-50,-27,-65,-21
-18,-10,0,1,-50,-27,-65,-21
-18,-10,0,0,-50,-28,-65,-21
-19,-9,1,1,-50,-27,-65,-20
-19,-9,1,1,-51,-28,-66,-21
-19,-8,0,0,-51,-28,-66,-22
-20,-8,1,1,-50,-27,-65,-21
-21,-8,2,1,-51,-27,-65,-22
-19,-8,1,1,-51,-28,-65,-22
-19,-9,1,1,-50,-27,-65,-21
-19,-9,1,1,-50,-27,-64,-21
-18,-9,1,0,-50,-27,-64,-21
-17,-10,0,0,-49,-28,-65,-21
-18,-9,1,0,-49,-27,-65,-21
-19,-9,1,0,-50,-28,-65,-21
-19,-9,0,0,-50,-28,-65,-21
-19,-9,1,1,-50,-27,-65,-21
-20,-8,2,1,-51,-27,-65,-21
-20,-8,1,1,-51,-27,-65,-22
-19,-9,1,1,-50,-27,-64,-21
-18,-9,1,1,-50,-27,-64,-20
-18,-9,0,0,-50,-28,-64,-21
-17,-10,0,0,-49,-27,-65,-21
-18,-9,1,1,-49,-27,-64,-20
-19,-9,1,0,-49,-27,-64,-21
-19,-9,0,0,-50,-27,-65,-22
-19,-8,1,1,-50,-27,-64,-21
-20,-7,2,1,-51,-26,-64,-21
-19,-8,1,1,-51,-27,-65,-22
-19,-9,1,1,-50,-27,-64,-21
-19,-9,1,1,-50,-27,-64,-20
-18,-9,0,0,-50,-27,-64,-21
-17,-10,0,0,-49,-27,-64,-20
-18,-9,1,1,-49,-27,-63,-20
-19,-9,1,1,-50,-27,-64,-21
-19,-9,1,0,-50,-27,-64,-21
-20,-8,1,1,-49,-27,-63,-21
-20,-7,2,1,-50,-27,-64,-21
-20,-8,1,1,-50,-27,-65,-22
-19,-9,1,1,-49,-27,-64,-20
-19,-9,1,1,-49,-26,-64,-20
-18,-9,0,0,-49,-27,-64,-21
-17,-10,0,0,-49,-27,-64,-21
-18,-9,1,1,-49,-27,-63,-20
-19,-9,1,1,-49,-27,-64,-21
-19,-9,1,1,-49,-27,-64,-22
-19,-9,1,1,-49,-27,-64,-21
-20,-7,2,2,-50,-26,-64,-21
-19,-8,1,1,-50,-27,-64,-21
-19,-8,1,1,-49,-26,-63,-20
-18,-9,1,1,-49,-26,-63,-20
-18,-9,1,1,-49,-26,-63,-20
-17,-10,0,1,-48,-27,-63,-20
-18,-9,1,1,-48,-26,-63,-20
-19,-9,1,1,-49,-27,-63,-21
-18,-9,0,0,-50,-27,-64,-22
-19,-8,1,1,-49,-27,-63,-21
-20,-7,2,2,-50,-26,-63,-21
-19,-8,1,1,-50,-27,-64,-21
-19,-8,1,1,-49,-26,-63,-20
-18,-8,1,1,-49,-26,-62,-20
-17,-8,2,1,-47,-24,-61,-19
-13,-8,5,1,-45,-21,-58,-17
-12,-5,9,3,-44,-18,-56,-14
-12,-4,11,3,-43,-16,-54,-13
-9,-4,14,4,-41,-13,-52,-11
-6,-6,18,5,-38,-9,-48,-8
-4,-5,23,6,-37,-5,-45,-5
-1,-5,24,6,-36,-4,-43,-4
1,-6,27,7,-33,0,-40,-1
3,-7,29,7,-31,0,-38,0
3,-6,29,7,-31,2,-38,0
5,-5,30,7,-31,2,-37,0
5,-5,32,8,-29,4,-36,2
5,-5,33,7,-29,4,-35,2
6,-6,32,7,-30,3,-36,1
5,-5,32,7,-30,4,-36,1
4,-4,33,7,-30,5,-35,1
5,-5,32,7,-30,4,-36,1
6,-9,31,7,-30,3,-36,1
6,-10,30,6,-30,2,-36,1
6,-11,30,6,-30,2,-36,1
7,-11,28,5,-29,1,-38,1
4,-9,28,6,-30,0,-38,0
2,-8,28,6,-32,0,-39,0
2,-8,28,6,-32,0,-40,-1
2,-7,28,6,-31,0,-39,0
0,-7,26,6,-33,-2,-41,-2
0,-9,24,5,-34,-4,-43,-4
0,-10,23,5,-34,-4,-42,-3
-1,-11,20,4,-35,-6,-44,-5
-2,-11,18,4,-36,-8,-46,-6
-3,-10,16,3,-37,-10,-48,-8
-5,-9,16,4,-37,-11,-48,-8
-7,-10,13,3,-39,-14,-51,-10
-8,-9,12,2,-41,-15,-52,-12
-10,-8,11,3,-42,-16,-53,-12
-12,-7,11,3,-43,-16,-54,-13
-14,-7,7,2,-45,-20,-57,-16
-15,-7,5,2,-45,-21,-58,-17
-16,-7,3,1,-46,-23,-59,-18
-17,-8,0,0,-48,-26,-61,-20
-16,-10,0,0,-47,-27,-62,-20
-17,-9,0,1,-47,-26,-62,-20
-18,-8,1,1,-48,-26,-62,-20
-18,-8,0,0,-48,-27,-63,-21
-18,-8,1,0,-48,-27,-62,-20
-20,-7,1,1,-48,-26,-61,-20
-19,-8,0,1,-48,-26,-62,-21
-18,-8,0,1,-48,-26,-61,-20
-18,-8,0,1,-48,-26,-61,-20
-18,-8,0,1,-47,-26,-61,-20
-17,-9,0,0,-47,-27,-62,-20
-17,-9,0,1,-46,-26,-61,-20
-18,-8,0,1,-47,-26,-62,-20
-18,-8,0,0,-48,-26,-62,-21
-19,-8,1,1,-47,-26,-61,-20
-20,-7,1,1,-48,-26,-61,-20
-19,-7,0,0,-49,-27,-62,-21
-18,-8,0,1,-47,-26,-61,-20
-18,-8,0,1,-47,-26,-61,-20
-18,-8,0,1,-47,-26,-61,-20
-17,-9,0,0,-47,-27,-61,-20
-18,-9,0,1,-46,-26,-61,-19
-18,-8,0,1,-47,-26,-61,-20
-18,-8,0,0,-47,-26,-62,-21
-19,-8,0,1,-47,-26,-61,-20
-20,-7,1,2,-47,-25,-60,-20
-19,-7,0,1,-48,-26,-61,-21
-18,-8,0,1,-47,-26,-61,-20
-18,-8,0,1,-47,-26,-61,-20
-17,-9,0,1,-47,-26,-60,-20
-16,-10,0,0,-46,-26,-61,-20
-17,-9,0,1,-46,-26,-60,-19
-18,-8,0,0,-47,-26,-61,-20
-18,-8,0,0,-47,-26,-61,-20
-18,-8,0,1,-46,-26,-60,-20
-22,-7,3,1,-48,-28,-62,-22
-26,-9,10,2,-53,-36,-69,-27
-30,-13,17,4,-56,-43,-75,-32
-35,-15,24,6,-59,-50,-81,-36
-39,-16,29,7,-63,-55,-85,-40
-37,-10,24,4,-62,-51,-82,-38
-32,-1,13,2,-57,-40,-73,-31
-23,11,-4,-2,-48,-20,-57,-19
-5,36,-39,-12,-34,13,-30,1
17,61,-79,-23,-15,53,2,26
41,84,-121,-34,4,95,37,54
67,106,-164,-45,23,136,71,81
93,127,-206,-56,45,177,107,109
120,148,-248,-67,65,219,141,137
146,168,-290,-78,85,260,175,164
172,182,-330,-88,105,298,206,190
197,188,-362,-95,124,331,235,214
218,187,-388,-99,140,356,257,233
235,189,-409,-104,151,376,275,247
245,193,-423,-107,160,391,287,258
250,190,-427,-107,164,396,293,262
253,178,-425,-106,164,393,291,261
251,168,-416,-103,162,385,284,257
243,159,-401,-98,156,371,273,249
232,149,-383,-94,147,352,257,236
220,134,-361,-88,136,328,237,221
202,116,-329,-79,122,298,213,202
179,96,-291,-69,104,261,183,178
154,75,-251,-59,84,220,149,150
128,50,-206,-47,64,177,113,122
101,23,-159,-33,43,133,77,94
75,0,-116,-22,22,90,41,65
50,-18,-76,-12,3,51,8,39
25,-36,-35,-2,-16,10,-24,12
-1,-53,-4,1,-38,-30,-60,-15
-29,-77,3,1,-60,-77,-98,-46
-56,-92,4,1,-79,-116,-131,-72
-75,-82,5,1,-91,-131,-145,-86
-79,-65,4,1,-95,-128,-144,-87
-70,-54,5,2,-86,-111,-130,-76
-57,-40,5,2,-75,-86,-110,-60
-42,-28,4,1,-65,-64,-92,-46
-30,-20,4,1,-55,-46,-76,-33
-21,-12,5,2,-49,-32,-65,-24
-20,-10,5,2,-47,-29,-62,-21
-18,-11,3,1,-47,-30,-63,-22
